This file contains output data from Touchstone simulation...
FREQ-GHZ  DB[S11]  DB[S21]  DB[S11]  S21TRUE  DB[S21]   RE[Z1]   IM[Z1]   RE[Z1]   IM[Z1]  RE[S11]  IM[S11]  RE[S11]  IM[S11] MAG[S11] ANG[S11] MAG[S11] ANG[S11]
           C20F75   C20F75 C20F75IE   OUTEQN C20F75IE C20F75IE C20F75IE   C20F75   C20F75 C20F75IE C20F75IE   C20F75   C20F75 C20F75IE C20F75IE   C20F75   C20F75
                                          DB
 4.87500  -10.962   -6.380   -1.915   -6.017  -13.386   23.825   88.942   29.289   -9.014    0.447    0.666   -0.245   -0.142    0.802   56.092    0.283 -149.993
 4.88000  -11.097   -6.379   -1.924   -6.028  -13.388   24.048   89.189   29.493   -8.733    0.449    0.664   -0.243   -0.137    0.801   55.925    0.279 -150.664
 4.88500  -11.235   -6.381   -1.933   -6.041  -13.390   24.280   89.432   29.704   -8.453    0.450    0.662   -0.241   -0.132    0.800   55.757    0.274 -151.336
 4.89000  -11.376   -6.383   -1.943   -6.055  -13.393   24.513   89.676   29.917   -8.172    0.452    0.660   -0.238   -0.127    0.800   55.589    0.270 -152.019
 4.89500  -11.518   -6.386   -1.952   -6.068  -13.395   24.748   89.920   30.131   -7.892    0.453    0.658   -0.236   -0.122    0.799   55.422    0.266 -152.713
 4.90000  -11.662   -6.389   -1.961   -6.082  -13.397   24.986   90.165   30.346   -7.611    0.455    0.656   -0.234   -0.117    0.798   55.254    0.261 -153.420
 4.90500  -11.811   -6.395   -1.971   -6.099  -13.401   25.232   90.405   30.569   -7.332    0.456    0.654   -0.231   -0.112    0.797   55.087    0.257 -154.127
 4.91000  -11.962   -6.401   -1.981   -6.115  -13.404   25.480   90.646   30.793   -7.053    0.458    0.651   -0.228   -0.107    0.796   54.920    0.252 -154.846
 4.91500  -12.115   -6.407   -1.991   -6.132  -13.407   25.731   90.887   31.019   -6.774    0.459    0.649   -0.226   -0.102    0.795   54.753    0.248 -155.579
 4.92000  -12.270   -6.414   -2.001   -6.149  -13.411   25.984   91.129   31.247   -6.495    0.460    0.647   -0.223   -0.098    0.794   54.586    0.243 -156.326
 4.92500  -12.431   -6.424   -2.011   -6.168  -13.415   26.246   91.365   31.482   -6.219    0.462    0.645   -0.220   -0.093    0.793   54.419    0.239 -157.073
 4.93000  -12.594   -6.434   -2.022   -6.188  -13.419   26.510   91.602   31.720   -5.942    0.463    0.643   -0.217   -0.089    0.792   54.253    0.235 -157.834
 4.93500  -12.759   -6.445   -2.032   -6.208  -13.423   26.776   91.838   31.959   -5.666    0.464    0.641   -0.214   -0.084    0.791   54.087    0.230 -158.612
 4.94000  -12.927   -6.456   -2.043   -6.228  -13.427   27.045   92.075   32.200   -5.389    0.465    0.639   -0.211   -0.079    0.790   53.920    0.226 -159.405
 4.94500  -13.100   -6.469   -2.054   -6.251  -13.432   27.324   92.306   32.450   -5.116    0.467    0.637   -0.208   -0.075    0.789   53.755    0.221 -160.197
 4.95000  -13.277   -6.483   -2.066   -6.274  -13.437   27.605   92.536   32.701   -4.843    0.468    0.634   -0.205   -0.071    0.788   53.589    0.217 -161.007
 4.95500  -13.456   -6.498   -2.077   -6.297  -13.442   27.889   92.767   32.955   -4.571    0.469    0.632   -0.202   -0.066    0.787   53.424    0.212 -161.836
 4.96000  -13.639   -6.513   -2.089   -6.321  -13.447   28.175   92.997   33.210   -4.298    0.470    0.630   -0.199   -0.062    0.786   53.258    0.208 -162.684
 4.96500  -13.828   -6.530   -2.101   -6.347  -13.453   28.471   93.221   33.475   -4.030    0.471    0.628   -0.195   -0.058    0.785   53.094    0.204 -163.529
 4.97000  -14.020   -6.548   -2.113   -6.373  -13.458   28.770   93.443   33.742   -3.763    0.473    0.626   -0.192   -0.054    0.784   52.930    0.199 -164.396
 4.97500  -14.215   -6.567   -2.125   -6.399  -13.464   29.071   93.666   34.011   -3.496    0.474    0.623   -0.188   -0.049    0.783   52.766    0.195 -165.285
 4.98000  -14.414   -6.586   -2.137   -6.426  -13.470   29.375   93.888   34.282   -3.229    0.475    0.621   -0.185   -0.045    0.782   52.602    0.190 -166.198
 4.98500  -14.620   -6.607   -2.150   -6.455  -13.476   29.689   94.102   34.563   -2.968    0.476    0.619   -0.181   -0.041    0.781   52.439    0.186 -167.107
 4.99000  -14.831   -6.629   -2.163   -6.484  -13.482   30.006   94.315   34.847   -2.708    0.477    0.617   -0.177   -0.038    0.780   52.277    0.181 -168.042
 4.99500  -15.044   -6.652   -2.176   -6.514  -13.489   30.326   94.527   35.132   -2.448    0.478    0.614   -0.174   -0.034    0.778   52.114    0.177 -169.004
 5.00000  -15.262   -6.675   -2.189   -6.543  -13.495   30.648   94.739   35.420   -2.189    0.479    0.612   -0.170   -0.030    0.777   51.952    0.173 -169.995
 5.00500  -15.489   -6.700   -2.203   -6.576  -13.502   30.981   94.940   35.718   -1.937    0.480    0.610   -0.166   -0.026    0.776   51.791    0.168 -170.982
 5.01000  -15.720   -6.726   -2.217   -6.608  -13.509   31.317   95.140   36.019   -1.686    0.481    0.607   -0.162   -0.023    0.775   51.631    0.164 -172.001
 5.01500  -15.955   -6.752   -2.231   -6.641  -13.516   31.655   95.340   36.322   -1.436    0.482    0.605   -0.158   -0.019    0.773   51.470    0.159 -173.054
 5.02000  -16.195   -6.779   -2.245   -6.673  -13.523   31.996   95.539   36.627   -1.187    0.483    0.603   -0.154   -0.016    0.772   51.310    0.155 -174.144
 5.02500  -16.446   -6.808   -2.260   -6.709  -13.530   32.348   95.725   36.943   -0.947    0.484    0.600   -0.150   -0.013    0.771   51.152    0.151 -175.228
 5.03000  -16.701   -6.838   -2.275   -6.744  -13.537   32.703   95.910   37.261   -0.708    0.484    0.598   -0.146   -0.009    0.770   50.994    0.146 -176.353
 5.03500  -16.961   -6.868   -2.290   -6.779  -13.545   33.060   96.094   37.582   -0.470    0.485    0.596   -0.142   -0.006    0.768   50.836    0.142 -177.523
 5.04000  -17.227   -6.898   -2.305   -6.815  -13.552   33.420   96.277   37.905   -0.234    0.486    0.593   -0.138   -0.003    0.767   50.679    0.138 -178.740
 5.04500  -17.505   -6.931   -2.321   -6.853  -13.560   33.791   96.445   38.239   -0.009    0.487    0.591   -0.133 -1.1e-04    0.765   50.524    0.133 -179.951
 5.05000  -17.788   -6.964   -2.337   -6.891  -13.568   34.165   96.612   38.576    0.215    0.487    0.588   -0.129    0.003    0.764   50.370    0.129  178.783
 5.05500  -18.078   -6.998   -2.353   -6.930  -13.575   34.541   96.777   38.915    0.437    0.488    0.586   -0.125    0.006    0.763   50.215    0.125  177.460
 5.06000  -18.374   -7.032   -2.369   -6.968  -13.583   34.920   96.940   39.256    0.658    0.489    0.584   -0.120    0.008    0.761   50.061    0.121  176.074
